1    20.0      0.1                 1
    392.00
 -0.726547823997E-02  0.681284382478E-03 -0.186664755396E-03  0.905796276057E-04                      0.999759804163E+00  0.125444587674E-04
 -0.618231752759E-02  0.761510538843E-03 -0.173151375847E-03  0.763321403067E-04                      0.999763758700E+00  0.107131450652E-04
 -0.526651789910E-02  0.803618869456E-03 -0.161385117820E-03  0.643374103725E-04                      0.999767484475E+00  0.914929106567E-05
 -0.449241974187E-02  0.817054186388E-03 -0.151077382873E-03  0.542372217713E-04                      0.999771010221E+00  0.781382227771E-05
 -0.383822901642E-02  0.809312733992E-03 -0.141991265512E-03  0.457306655565E-04                      0.999774360079E+00  0.667337349934E-05
 -0.328544957602E-02  0.786310154992E-03 -0.133932019261E-03  0.385649130862E-04                      0.999777554373E+00  0.569945482036E-05
 -0.281839580219E-02  0.752683554769E-03 -0.126739305739E-03  0.325274845862E-04                      0.999780610262E+00  0.486773934005E-05
 -0.242377484193E-02  0.712039045247E-03 -0.120280890217E-03  0.274397691614E-04                      0.999783542263E+00  0.415745487549E-05
 -0.209032901785E-02  0.667154239102E-03 -0.114447511169E-03  0.231515923646E-04                      0.999786362699E+00  0.355086450568E-05
 -0.180853014779E-02  0.620143566909E-03 -0.109148703025E-03  0.195366608465E-04                      0.999789082066E+00  0.303282299660E-05
 -0.157031855744E-02  0.572592954633E-03 -0.104309393200E-03  0.164887415276E-04                      0.999791709332E+00  0.259039803548E-05
 -0.136888050437E-02  0.525669284488E-03 -0.998671283026E-04  0.139184560546E-04                      0.999794252191E+00  0.221254681397E-05
 -0.119845856086E-02  0.480209132966E-03 -0.957698118681E-04  0.117505907879E-04                      0.999796717271E+00  0.188983987742E-05
 -0.105419023441E-02  0.436790505863E-03 -0.919738581205E-04  0.992183884988E-05                      0.999799110309E+00  0.161422533637E-05
 -0.931970747653E-03  0.395790645924E-03 -0.884426842615E-04  0.837890437102E-05                      0.999801436293E+00  0.137882754272E-05
 -0.828336462108E-03  0.357432453173E-03 -0.851454783468E-04  0.707691044479E-05                      0.999803699580E+00  0.117777519419E-05
 -0.740365920564E-03  0.321821613100E-03 -0.820561916185E-04  0.597806181419E-05                      0.999805903999E+00  0.100605456585E-05
 -0.665595909789E-03  0.288976158648E-03 -0.791527137394E-04  0.505052126463E-05                      0.999808052930E+00  0.859384195800E-06
 -0.601950315137E-03  0.258849885885E-03 -0.764161971440E-04  0.426746535101E-05                      0.999810149375E+00  0.734107888582E-06
 -0.547679858757E-03  0.231350789685E-03 -0.738305030270E-04  0.360629065345E-05                      0.999812196015E+00  0.627103358469E-06
 -0.501311089419E-03  0.206355475999E-03 -0.713817466092E-04  0.304794641409E-05                      0.999814195257E+00  0.535704225962E-06
 -0.461603229974E-03  0.183720333954E-03 -0.690579234776E-04  0.257637330744E-05                      0.999816149273E+00  0.457633415265E-06
 -0.427511693228E-03  0.163290107858E-03 -0.668486021774E-04  0.217803136231E-05                      0.999818060037E+00  0.390946285854E-06
 -0.398157252667E-03  0.144904391242E-03 -0.647446709761E-04  0.184150278810E-05                      0.999819929347E+00  0.333982075006E-06
 -0.372800005167E-03  0.128402467845E-03 -0.627381289561E-04  0.155715775032E-05                      0.999821758856E+00  0.285322436245E-06
 -0.350817391734E-03  0.113626844575E-03 -0.608219134064E-04  0.131687306008E-05                      0.999823550086E+00  0.243756036331E-06
 -0.331685652548E-03  0.100425755839E-03 -0.589897569624E-04  0.111379535252E-05                      0.999825304444E+00  0.208248325130E-06
 -0.314964186702E-03  0.886548648463E-04 -0.572360691477E-04  0.942141678667E-06                      0.999827023241E+00  0.177915722186E-06
 -0.300282367300E-03  0.781783434534E-04 -0.555558379483E-04  0.797031567503E-06                      0.999828707699E+00  0.152003574421E-06
 -0.287328430947E-03  0.688694761551E-04 -0.539445478520E-04  0.674345564754E-06                      0.999830358964E+00  0.129867333772E-06
 -0.275840118872E-03  0.606109044847E-04 -0.523981114332E-04  0.570606051882E-06                      0.999831978113E+00  0.110956484158E-06
 -0.265596796423E-03  0.532946042412E-04 -0.509128120962E-04  0.482876817796E-06                      0.999833566163E+00  0.948008160120E-07
 -0.256412819707E-03  0.468216685894E-04 -0.494852560212E-04  0.408678417454E-06                      0.999835124072E+00  0.809987053050E-07
 -0.248131953847E-03  0.411019544094E-04 -0.481123317122E-04  0.345916823201E-06                      0.999836652753E+00  0.692071041987E-07
 -0.240622677618E-03  0.360536366244E-04 -0.467911758323E-04  0.292823270902E-06                      0.999838153070E+00  0.591329932278E-07
